TimeMS,Acc,qDot
32.735,4.649980918776989,0.3826660201612501
32.736,4.6473493737709655,0.3824562195711162
32.737,4.64611681585419,0.38230407859371385
32.738,4.644884748237774,0.38215201830380413
32.739,4.643653170661694,0.3820000386479024
32.74,4.642422082866099,0.38184813957256636
32.741,4.641191484591312,0.3816963210243964
32.742,4.638565843039118,0.3814872012307263
32.743,4.6373369625423155,0.3813356119853769
32.744,4.63610857034749,0.38118410304684225
32.745,4.634880666195963,0.38103267436194843
32.746,4.6336532498292256,0.3808813258775635
32.747,4.63242632098894,0.38073005754059785
32.748,4.629806562960156,0.3805216155943453
32.749,4.628581345930516,0.38037057557430426
32.75,4.62735661521418,0.3802196154825266
32.751,4.626132370553805,0.38006873526614665
32.752,4.624908611692214,0.37991793487234077
32.753,4.623685338372406,0.37976721424832727
32.754,4.621071444023561,0.37955944721610696
