ALT-KM,T-DEG-K,T-DEG-C
41.868000000000,403.800000000000,130.650000000000
41.589000000000,405.700000000000,132.550000000000
41.347000000000,407.900000000000,134.750000000000
41.052000000000,409.700000000000,136.550000000000
40.794000000000,411.600000000000,138.450000000000
40.542000000000,413.400000000000,140.250000000000
40.269000000000,415.400000000000,142.250000000000
40.028000000000,417.000000000000,143.850000000000
39.768000000000,419.100000000000,145.950000000000
39.538000000000,421.100000000000,147.950000000000
39.289000000000,422.400000000000,149.250000000000
39.046000000000,424.300000000000,151.150000000000
38.855000000000,425.900000000000,152.750000000000
38.597000000000,427.800000000000,154.650000000000
38.346000000000,429.700000000000,156.550000000000
38.122000000000,431.600000000000,158.450000000000
37.902000000000,432.900000000000,159.750000000000
37.666000000000,435.000000000000,161.850000000000
37.434000000000,436.600000000000,163.450000000000
37.227000000000,438.400000000000,165.250000000000
37.004000000000,439.900000000000,166.750000000000
36.766000000000,441.800000000000,168.650000000000
36.552000000000,443.300000000000,170.150000000000
36.323000000000,445.200000000000,172.050000000000
36.116000000000,447.200000000000,174.050000000000
35.914000000000,448.700000000000,175.550000000000
35.679000000000,450.400000000000,177.250000000000
35.466000000000,452.000000000000,178.850000000000
35.257000000000,453.600000000000,180.450000000000
35.051000000000,455.300000000000,182.150000000000
34.849000000000,456.900000000000,183.750000000000
34.634000000000,458.600000000000,185.450000000000
34.456000000000,460.000000000000,186.850000000000
34.247000000000,461.700000000000,188.550000000000
34.059000000000,463.200000000000,190.050000000000
33.873000000000,464.800000000000,191.650000000000
33.720000000000,466.600000000000,193.450000000000
33.508000000000,468.500000000000,195.350000000000
33.316000000000,470.000000000000,196.850000000000
33.126000000000,471.200000000000,198.050000000000
32.925000000000,473.300000000000,200.150000000000
32.741000000000,474.500000000000,201.350000000000
32.545000000000,476.200000000000,203.050000000000
32.353000000000,477.500000000000,204.350000000000
32.178000000000,479.100000000000,205.950000000000
31.991000000000,480.700000000000,207.550000000000
31.820000000000,482.200000000000,209.050000000000
31.664000000000,483.900000000000,210.750000000000
31.485000000000,485.600000000000,212.450000000000
31.308000000000,486.800000000000,213.650000000000
31.134000000000,487.900000000000,214.750000000000
30.962000000000,489.500000000000,216.350000000000
30.804000000000,490.900000000000,217.750000000000
30.613000000000,492.400000000000,219.250000000000
30.459000000000,493.800000000000,220.650000000000
30.284000000000,495.100000000000,221.950000000000
30.123000000000,496.500000000000,223.350000000000
29.952000000000,498.000000000000,224.850000000000
29.795000000000,499.200000000000,226.050000000000
29.640000000000,500.800000000000,227.650000000000
29.476000000000,502.200000000000,229.050000000000
29.313000000000,503.500000000000,230.350000000000
29.142000000000,504.900000000000,231.750000000000
28.984000000000,506.500000000000,233.350000000000
28.817000000000,508.000000000000,234.850000000000
28.641000000000,509.400000000000,236.250000000000
28.479000000000,510.700000000000,237.550000000000
28.189000000000,512.900000000000,239.750000000000
27.876000000000,515.700000000000,242.550000000000
27.579000000000,518.400000000000,245.250000000000
27.270000000000,520.700000000000,247.550000000000
26.969000000000,523.400000000000,250.250000000000
26.673000000000,526.000000000000,252.850000000000
26.375000000000,528.500000000000,255.350000000000
26.092000000000,531.300000000000,258.150000000000
25.814000000000,533.700000000000,260.550000000000
25.525000000000,535.800000000000,262.650000000000
25.242000000000,538.200000000000,265.050000000000
24.973000000000,540.500000000000,267.350000000000
24.709000000000,543.100000000000,269.950000000000
24.441000000000,545.200000000000,272.050000000000
24.171000000000,547.600000000000,274.450000000000
23.834000000000,549.700000000000,276.550000000000
23.604000000000,552.100000000000,278.950000000000
23.363000000000,554.200000000000,281.050000000000
23.113000000000,556.600000000000,283.450000000000
22.866000000000,558.700000000000,285.550000000000
22.604000000000,560.700000000000,287.550000000000
22.392000000000,562.900000000000,289.750000000000
22.144000000000,565.000000000000,291.850000000000
21.919000000000,567.200000000000,294.050000000000
21.673000000000,569.000000000000,295.850000000000
21.418000000000,571.200000000000,298.050000000000
21.173000000000,572.900000000000,299.750000000000
20.957000000000,575.100000000000,301.950000000000
20.720000000000,576.900000000000,303.750000000000
20.463000000000,578.700000000000,305.550000000000
20.228000000000,580.600000000000,307.450000000000
19.991000000000,582.600000000000,309.450000000000
19.774000000000,584.400000000000,311.250000000000
19.560000000000,586.400000000000,313.250000000000
19.349000000000,588.500000000000,315.350000000000
19.108000000000,590.300000000000,317.150000000000
18.888000000000,592.300000000000,319.150000000000
18.649000000000,593.900000000000,320.750000000000
18.435000000000,595.700000000000,322.550000000000
18.229000000000,597.500000000000,324.350000000000
17.985000000000,599.100000000000,325.950000000000
17.785000000000,600.900000000000,327.750000000000
17.525000000000,602.500000000000,329.350000000000
17.306000000000,604.300000000000,331.150000000000
17.063000000000,606.100000000000,332.950000000000
16.833000000000,607.800000000000,334.650000000000
16.606000000000,609.500000000000,336.350000000000
16.405000000000,611.000000000000,337.850000000000
16.162000000000,612.600000000000,339.450000000000
15.944000000000,614.200000000000,341.050000000000
15.709000000000,615.800000000000,342.650000000000
15.477000000000,617.300000000000,344.150000000000
15.227000000000,619.100000000000,345.950000000000
15.022000000000,620.500000000000,347.350000000000
14.820000000000,621.900000000000,348.750000000000
14.620000000000,623.500000000000,350.350000000000
14.384000000000,625.100000000000,351.950000000000
14.189000000000,626.700000000000,353.550000000000
13.959000000000,628.100000000000,354.950000000000
13.751000000000,629.500000000000,356.350000000000
13.527000000000,631.100000000000,357.950000000000
13.324000000000,632.500000000000,359.350000000000
13.124000000000,634.100000000000,360.950000000000
12.926000000000,635.100000000000,361.950000000000
12.713000000000,637.000000000000,363.850000000000
12.503000000000,638.200000000000,365.050000000000
12.313000000000,639.900000000000,366.750000000000
11.922000000000,642.400000000000,369.250000000000
11.507000000000,645.900000000000,372.750000000000
11.118000000000,648.200000000000,375.050000000000
10.754000000000,651.700000000000,378.550000000000
10.382000000000,653.800000000000,380.650000000000
10.033000000000,656.000000000000,382.850000000000
9.677000000000,659.300000000000,386.150000000000
9.356000000000,661.000000000000,387.850000000000
9.028000000000,663.600000000000,390.450000000000
8.733000000000,665.700000000000,392.550000000000
8.457000000000,667.600000000000,394.450000000000
8.199000000000,669.600000000000,396.450000000000
7.918000000000,671.600000000000,398.450000000000
7.590000000000,674.000000000000,400.850000000000
7.344000000000,675.800000000000,402.650000000000
7.026000000000,678.000000000000,404.850000000000
6.639000000000,681.000000000000,407.850000000000
6.358000000000,683.500000000000,410.350000000000
6.009000000000,686.000000000000,412.850000000000
5.683000000000,688.300000000000,415.150000000000
5.388000000000,690.300000000000,417.150000000000
5.065000000000,692.700000000000,419.550000000000
4.777000000000,695.600000000000,422.450000000000
4.479000000000,697.600000000000,424.450000000000
4.186000000000,699.300000000000,426.150000000000
3.887000000000,702.000000000000,428.850000000000
3.582000000000,704.700000000000,431.550000000000
3.312000000000,707.000000000000,433.850000000000
3.041000000000,708.700000000000,435.550000000000
2.805000000000,710.700000000000,437.550000000000
2.517000000000,712.800000000000,439.650000000000
2.229000000000,715.000000000000,441.850000000000
1.953000000000,717.400000000000,444.250000000000
1.673000000000,719.700000000000,446.550000000000
1.405000000000,722.000000000000,448.850000000000
1.133000000000,724.000000000000,450.850000000000
0.890000000000,725.500000000000,452.350000000000
0.611000000000,728.000000000000,454.850000000000
0.362000000000,730.000000000000,456.850000000000
0.101000000000,731.700000000000,458.550000000000
0.000000000000,732.500000000000,459.350000000000
0.000000000000,733.000000000000,459.850000000000
64.827000000000,246.300000000000,-26.850000000000
64.336000000000,246.900000000000,-26.250000000000
64.188000000000,246.600000000000,-26.550000000000
64.034000000000,246.900000000000,-26.250000000000
63.883000000000,247.200000000000,-25.950000000000
63.732000000000,247.000000000000,-26.150000000000
63.581000000000,247.600000000000,-25.550000000000
63.433000000000,247.700000000000,-25.450000000000
63.289000000000,248.200000000000,-24.950000000000
63.144000000000,248.900000000000,-24.250000000000
63.002000000000,249.300000000000,-23.850000000000
62.864000000000,249.600000000000,-23.550000000000
62.729000000000,250.300000000000,-22.850000000000
62.588000000000,251.200000000000,-21.950000000000
62.451000000000,252.200000000000,-20.950000000000
62.321000000000,252.900000000000,-20.250000000000
62.189000000000,253.500000000000,-19.650000000000
62.122000000000,254.300000000000,-18.850000000000
61.995000000000,254.800000000000,-18.350000000000
61.862000000000,255.600000000000,-17.550000000000
61.729000000000,255.900000000000,-17.250000000000
61.603000000000,256.300000000000,-16.850000000000
61.479000000000,256.600000000000,-16.550000000000
61.354000000000,257.100000000000,-16.050000000000
61.228000000000,258.000000000000,-15.150000000000
61.102000000000,258.900000000000,-14.250000000000
60.984000000000,259.800000000000,-13.350000000000
60.868000000000,260.700000000000,-12.450000000000
60.754000000000,261.600000000000,-11.550000000000
60.639000000000,262.500000000000,-10.650000000000
60.525000000000,263.600000000000,-9.550000000000
60.411000000000,264.700000000000,-8.450000000000
60.301000000000,265.600000000000,-7.550000000000
60.187000000000,266.800000000000,-6.350000000000
60.075000000000,267.500000000000,-5.650000000000
59.965000000000,268.400000000000,-4.750000000000
59.849000000000,269.100000000000,-4.050000000000
59.729000000000,269.900000000000,-3.250000000000
59.614000000000,270.300000000000,-2.850000000000
59.506000000000,270.800000000000,-2.350000000000
59.403000000000,271.300000000000,-1.850000000000
59.301000000000,271.500000000000,-1.650000000000
59.200000000000,271.700000000000,-1.450000000000
59.094000000000,271.800000000000,-1.350000000000
58.988000000000,272.000000000000,-1.150000000000
58.879000000000,272.300000000000,-0.850000000000
58.785000000000,272.500000000000,-0.650000000000
58.688000000000,272.700000000000,-0.450000000000
58.588000000000,273.000000000000,-0.150000000000
58.486000000000,273.200000000000,0.050000000000
58.383000000000,273.800000000000,0.650000000000
58.279000000000,274.300000000000,1.150000000000
58.184000000000,275.000000000000,1.850000000000
58.081000000000,275.600000000000,2.450000000000
57.982000000000,276.100000000000,2.950000000000
57.888000000000,276.700000000000,3.550000000000
57.795000000000,277.200000000000,4.050000000000
57.706000000000,277.600000000000,4.450000000000
57.612000000000,278.300000000000,5.150000000000
57.516000000000,278.700000000000,5.550000000000
57.423000000000,279.000000000000,5.850000000000
57.331000000000,279.600000000000,6.450000000000
57.242000000000,280.000000000000,6.850000000000
57.149000000000,280.600000000000,7.450000000000
57.055000000000,281.000000000000,7.850000000000
56.961000000000,281.500000000000,8.350000000000
56.870000000000,281.900000000000,8.750000000000
56.785000000000,282.400000000000,9.250000000000
56.701000000000,283.000000000000,9.850000000000
56.615000000000,283.300000000000,10.150000000000
56.530000000000,284.100000000000,10.950000000000
56.441000000000,284.800000000000,11.650000000000
56.355000000000,285.500000000000,12.350000000000
56.266000000000,286.200000000000,13.050000000000
56.181000000000,287.100000000000,13.950000000000
56.094000000000,287.900000000000,14.750000000000
56.007000000000,288.800000000000,15.650000000000
55.928000000000,289.700000000000,16.550000000000
55.838000000000,290.600000000000,17.450000000000
55.763000000000,291.300000000000,18.150000000000
55.680000000000,292.200000000000,19.050000000000
55.600000000000,293.100000000000,19.950000000000
55.520000000000,293.900000000000,20.750000000000
55.450000000000,294.800000000000,21.650000000000
55.365000000000,295.600000000000,22.450000000000
55.292000000000,296.400000000000,23.250000000000
55.209000000000,297.300000000000,24.150000000000
55.119000000000,298.300000000000,25.150000000000
55.033000000000,299.000000000000,25.850000000000
54.961000000000,299.800000000000,26.650000000000
54.888000000000,300.700000000000,27.550000000000
54.815000000000,301.400000000000,28.250000000000
54.744000000000,302.100000000000,28.950000000000
54.658000000000,302.800000000000,29.650000000000
54.581000000000,303.700000000000,30.550000000000
54.513000000000,304.500000000000,31.350000000000
54.436000000000,305.200000000000,32.050000000000
54.358000000000,305.900000000000,32.750000000000
54.285000000000,306.800000000000,33.650000000000
54.201000000000,307.700000000000,34.550000000000
54.125000000000,308.400000000000,35.250000000000
54.053000000000,309.000000000000,35.850000000000
53.970000000000,309.800000000000,36.650000000000
53.889000000000,310.500000000000,37.350000000000
53.811000000000,311.200000000000,38.050000000000
53.742000000000,311.900000000000,38.750000000000
53.682000000000,312.600000000000,39.450000000000
53.621000000000,313.400000000000,40.250000000000
53.559000000000,314.100000000000,40.950000000000
53.488000000000,314.800000000000,41.650000000000
53.411000000000,315.600000000000,42.450000000000
53.341000000000,316.300000000000,43.150000000000
53.272000000000,317.100000000000,43.950000000000
53.196000000000,317.800000000000,44.650000000000
53.129000000000,318.300000000000,45.150000000000
53.066000000000,319.100000000000,45.950000000000
52.999000000000,319.800000000000,46.650000000000
52.929000000000,320.600000000000,47.450000000000
52.857000000000,321.300000000000,48.150000000000
52.775000000000,322.000000000000,48.850000000000
52.701000000000,322.600000000000,49.450000000000
52.634000000000,323.300000000000,50.150000000000
52.568000000000,324.000000000000,50.850000000000
52.504000000000,324.600000000000,51.450000000000
52.443000000000,325.300000000000,52.150000000000
52.376000000000,325.900000000000,52.750000000000
52.312000000000,326.600000000000,53.450000000000
52.246000000000,327.400000000000,54.250000000000
52.172000000000,327.900000000000,54.750000000000
52.094000000000,328.600000000000,55.450000000000
52.027000000000,329.200000000000,56.050000000000
51.966000000000,329.800000000000,56.650000000000
51.905000000000,330.500000000000,57.350000000000
51.842000000000,330.900000000000,57.750000000000
51.779000000000,331.500000000000,58.350000000000
51.719000000000,332.200000000000,59.050000000000
51.655000000000,332.600000000000,59.450000000000
51.588000000000,333.100000000000,59.950000000000
51.525000000000,333.600000000000,60.450000000000
51.463000000000,334.400000000000,61.250000000000
51.392000000000,334.900000000000,61.750000000000
51.321000000000,335.500000000000,62.350000000000
51.259000000000,336.200000000000,63.050000000000
51.201000000000,336.800000000000,63.650000000000
51.132000000000,337.300000000000,64.150000000000
51.066000000000,337.900000000000,64.750000000000
51.001000000000,338.600000000000,65.450000000000
50.937000000000,339.200000000000,66.050000000000
50.873000000000,339.700000000000,66.550000000000
50.809000000000,340.300000000000,67.150000000000
50.747000000000,341.000000000000,67.850000000000
50.684000000000,341.500000000000,68.350000000000
50.622000000000,342.100000000000,68.950000000000
50.560000000000,342.800000000000,69.650000000000
50.498000000000,343.200000000000,70.050000000000
50.438000000000,343.700000000000,70.550000000000
50.377000000000,344.300000000000,71.150000000000
50.317000000000,344.700000000000,71.550000000000
50.257000000000,345.200000000000,72.050000000000
50.198000000000,345.800000000000,72.650000000000
50.139000000000,346.300000000000,73.150000000000
50.080000000000,346.900000000000,73.750000000000
50.020000000000,347.200000000000,74.050000000000
49.961000000000,347.600000000000,74.450000000000
49.905000000000,348.000000000000,74.850000000000
49.848000000000,348.200000000000,75.050000000000
49.795000000000,348.400000000000,75.250000000000
49.735000000000,348.700000000000,75.550000000000
49.668000000000,348.900000000000,75.750000000000
49.602000000000,349.800000000000,76.650000000000
49.540000000000,350.000000000000,76.850000000000
49.480000000000,350.800000000000,77.650000000000
49.428000000000,351.100000000000,77.950000000000
49.378000000000,351.900000000000,78.750000000000
49.318000000000,352.100000000000,78.950000000000
49.257000000000,352.800000000000,79.650000000000
49.195000000000,353.400000000000,80.250000000000
49.133000000000,354.100000000000,80.950000000000
49.077000000000,354.500000000000,81.350000000000
49.031000000000,355.000000000000,81.850000000000
48.974000000000,355.500000000000,82.350000000000
48.915000000000,356.000000000000,82.850000000000
48.855000000000,356.500000000000,83.350000000000
48.795000000000,357.100000000000,83.950000000000
48.741000000000,357.700000000000,84.550000000000
48.694000000000,358.200000000000,85.050000000000
48.645000000000,358.600000000000,85.450000000000
48.590000000000,359.100000000000,85.950000000000
48.533000000000,359.900000000000,86.750000000000
48.482000000000,360.500000000000,87.350000000000
48.418000000000,360.800000000000,87.650000000000
48.361000000000,361.400000000000,88.250000000000
48.316000000000,361.800000000000,88.650000000000
48.259000000000,362.500000000000,89.350000000000
48.209000000000,362.900000000000,89.750000000000
48.153000000000,363.400000000000,90.250000000000
48.099000000000,364.000000000000,90.850000000000
48.049000000000,364.500000000000,91.350000000000
47.998000000000,364.900000000000,91.750000000000
47.938000000000,365.300000000000,92.150000000000
47.881000000000,365.800000000000,92.650000000000
47.828000000000,366.200000000000,93.050000000000
47.774000000000,366.600000000000,93.450000000000
47.716000000000,367.000000000000,93.850000000000
47.656000000000,367.500000000000,94.350000000000
47.600000000000,367.900000000000,94.750000000000
47.549000000000,368.500000000000,95.350000000000
47.507000000000,368.600000000000,95.450000000000
47.460000000000,369.000000000000,95.850000000000
47.407000000000,369.400000000000,96.250000000000
47.347000000000,369.800000000000,96.650000000000
47.293000000000,370.100000000000,96.950000000000
47.238000000000,370.600000000000,97.450000000000
47.192000000000,370.900000000000,97.750000000000
47.143000000000,371.100000000000,97.950000000000
47.093000000000,371.300000000000,98.150000000000
47.047000000000,371.600000000000,98.450000000000
46.995000000000,371.800000000000,98.650000000000
46.944000000000,372.400000000000,99.250000000000
46.393000000000,376.300000000000,103.150000000000
46.341000000000,376.800000000000,103.650000000000
46.294000000000,377.200000000000,104.050000000000
46.241000000000,377.600000000000,104.450000000000
46.187000000000,377.800000000000,104.650000000000
46.135000000000,378.200000000000,105.050000000000
46.083000000000,378.700000000000,105.550000000000
46.032000000000,378.900000000000,105.750000000000
45.991000000000,379.500000000000,106.350000000000
45.943000000000,379.800000000000,106.650000000000
45.890000000000,380.000000000000,106.850000000000
45.840000000000,380.400000000000,107.250000000000
45.789000000000,380.500000000000,107.350000000000
45.739000000000,380.800000000000,107.650000000000
45.684000000000,381.000000000000,107.850000000000
45.623000000000,381.100000000000,107.950000000000
45.560000000000,381.500000000000,108.350000000000
45.497000000000,381.800000000000,108.650000000000
45.435000000000,382.300000000000,109.150000000000
45.390000000000,382.700000000000,109.550000000000
45.312000000000,382.900000000000,109.750000000000
45.219000000000,383.300000000000,110.150000000000
45.167000000000,383.500000000000,110.350000000000
45.036000000000,384.100000000000,110.950000000000
44.860000000000,385.400000000000,112.250000000000
44.666000000000,386.800000000000,113.650000000000
44.466000000000,387.700000000000,114.550000000000
44.262000000000,388.400000000000,115.250000000000
44.049000000000,389.200000000000,116.050000000000
43.836000000000,390.200000000000,117.050000000000
43.615000000000,391.300000000000,118.150000000000
43.399000000000,392.400000000000,119.250000000000
43.189000000000,393.600000000000,120.450000000000
42.990000000000,394.900000000000,121.750000000000
42.795000000000,396.100000000000,122.950000000000
42.600000000000,397.500000000000,124.350000000000
42.402000000000,399.000000000000,125.850000000000
42.199000000000,400.300000000000,127.150000000000
42.002000000000,401.400000000000,128.250000000000
41.812000000000,402.500000000000,129.350000000000
41.620000000000,403.800000000000,130.650000000000
41.433000000000,405.200000000000,132.050000000000
41.246000000000,406.400000000000,133.250000000000
41.051000000000,407.600000000000,134.450000000000
40.865000000000,408.800000000000,135.650000000000
40.677000000000,410.000000000000,136.850000000000
40.498000000000,411.200000000000,138.050000000000
40.323000000000,412.500000000000,139.350000000000
40.144000000000,413.800000000000,140.650000000000
39.971000000000,414.900000000000,141.750000000000
39.797000000000,416.200000000000,143.050000000000
39.717000000000,416.800000000000,143.650000000000
39.550000000000,418.000000000000,144.850000000000
39.383000000000,418.800000000000,145.650000000000
39.218000000000,420.100000000000,146.950000000000
39.049000000000,421.200000000000,148.050000000000
38.882000000000,422.400000000000,149.250000000000
38.720000000000,423.300000000000,150.150000000000
38.558000000000,424.600000000000,151.450000000000
38.401000000000,425.900000000000,152.750000000000
38.250000000000,427.000000000000,153.850000000000
38.084000000000,427.700000000000,154.550000000000
37.916000000000,428.500000000000,155.350000000000
37.759000000000,429.200000000000,156.050000000000
37.605000000000,430.500000000000,157.350000000000
37.448000000000,431.700000000000,158.550000000000
37.291000000000,432.700000000000,159.550000000000
37.133000000000,433.900000000000,160.750000000000
36.999000000000,435.100000000000,161.950000000000
36.865000000000,436.400000000000,163.250000000000
36.722000000000,437.600000000000,164.450000000000
36.579000000000,438.700000000000,165.550000000000
36.412000000000,439.900000000000,166.750000000000
36.256000000000,441.000000000000,167.850000000000
36.109000000000,442.100000000000,168.950000000000
35.966000000000,443.300000000000,170.150000000000
35.816000000000,444.400000000000,171.250000000000
35.675000000000,445.500000000000,172.350000000000
35.530000000000,446.500000000000,173.350000000000
35.397000000000,447.500000000000,174.350000000000
35.254000000000,448.500000000000,175.350000000000
35.116000000000,449.400000000000,176.250000000000
34.971000000000,450.500000000000,177.350000000000
34.831000000000,451.700000000000,178.550000000000
34.697000000000,452.700000000000,179.550000000000
34.563000000000,453.700000000000,180.550000000000
34.425000000000,454.800000000000,181.650000000000
34.288000000000,455.900000000000,182.750000000000
34.158000000000,457.000000000000,183.850000000000
34.027000000000,458.100000000000,184.950000000000
33.894000000000,459.300000000000,186.150000000000
33.757000000000,460.300000000000,187.150000000000
33.603000000000,461.400000000000,188.250000000000
33.459000000000,462.500000000000,189.350000000000
33.385000000000,463.100000000000,189.950000000000
33.240000000000,464.200000000000,191.050000000000
33.113000000000,465.200000000000,192.050000000000
32.994000000000,466.300000000000,193.150000000000
32.878000000000,467.500000000000,194.350000000000
32.742000000000,468.400000000000,195.250000000000
32.617000000000,469.400000000000,196.250000000000
32.491000000000,470.500000000000,197.350000000000
32.348000000000,471.500000000000,198.350000000000
32.218000000000,472.700000000000,199.550000000000
32.096000000000,473.800000000000,200.650000000000
31.979000000000,474.700000000000,201.550000000000
31.864000000000,475.700000000000,202.550000000000
31.750000000000,476.700000000000,203.550000000000
31.619000000000,477.600000000000,204.450000000000
31.499000000000,478.800000000000,205.650000000000
31.386000000000,479.700000000000,206.550000000000
31.268000000000,480.900000000000,207.750000000000
31.145000000000,481.800000000000,208.650000000000
31.021000000000,482.800000000000,209.650000000000
30.894000000000,483.800000000000,210.650000000000
30.779000000000,484.700000000000,211.550000000000
30.677000000000,485.700000000000,212.550000000000
30.562000000000,486.800000000000,213.650000000000
30.451000000000,487.800000000000,214.650000000000
30.335000000000,488.800000000000,215.650000000000
30.224000000000,489.700000000000,216.550000000000
30.115000000000,490.700000000000,217.550000000000
30.010000000000,491.600000000000,218.450000000000
29.900000000000,492.800000000000,219.650000000000
29.787000000000,493.600000000000,220.450000000000
29.677000000000,494.500000000000,221.350000000000
29.571000000000,495.500000000000,222.350000000000
29.456000000000,496.500000000000,223.350000000000
29.352000000000,497.400000000000,224.250000000000
29.248000000000,498.200000000000,225.050000000000
29.139000000000,499.200000000000,226.050000000000
29.032000000000,500.100000000000,226.950000000000
28.923000000000,501.100000000000,227.950000000000
28.808000000000,501.500000000000,228.350000000000
28.695000000000,502.800000000000,229.650000000000
28.582000000000,503.800000000000,230.650000000000
28.479000000000,504.600000000000,231.450000000000
28.371000000000,505.500000000000,232.350000000000
28.264000000000,506.300000000000,233.150000000000
28.176000000000,507.500000000000,234.350000000000
28.085000000000,508.200000000000,235.050000000000
27.976000000000,509.000000000000,235.850000000000
27.871000000000,510.000000000000,236.850000000000
27.756000000000,510.800000000000,237.650000000000
27.644000000000,511.700000000000,238.550000000000
27.547000000000,512.700000000000,239.550000000000
27.446000000000,513.500000000000,240.350000000000
27.329000000000,514.500000000000,241.350000000000
27.220000000000,515.200000000000,242.050000000000
27.110000000000,516.000000000000,242.850000000000
27.010000000000,517.000000000000,243.850000000000
26.918000000000,517.800000000000,244.650000000000
26.807000000000,518.700000000000,245.550000000000
26.695000000000,519.600000000000,246.450000000000
26.579000000000,520.500000000000,247.350000000000
26.464000000000,521.300000000000,248.150000000000
26.408000000000,521.600000000000,248.450000000000
26.297000000000,522.500000000000,249.350000000000
26.201000000000,523.300000000000,250.150000000000
26.104000000000,524.200000000000,251.050000000000
25.994000000000,525.000000000000,251.850000000000
25.896000000000,525.800000000000,252.650000000000
25.789000000000,526.600000000000,253.450000000000
25.698000000000,527.500000000000,254.350000000000
25.609000000000,528.300000000000,255.150000000000
25.505000000000,529.100000000000,255.950000000000
25.406000000000,529.900000000000,256.750000000000
25.312000000000,530.800000000000,257.650000000000
25.222000000000,531.600000000000,258.450000000000
25.138000000000,532.400000000000,259.250000000000
25.058000000000,533.300000000000,260.150000000000
24.960000000000,534.000000000000,260.850000000000
24.881000000000,534.700000000000,261.550000000000
24.803000000000,535.600000000000,262.450000000000
24.711000000000,536.500000000000,263.350000000000
24.608000000000,537.200000000000,264.050000000000
24.501000000000,537.900000000000,264.750000000000
24.392000000000,538.700000000000,265.550000000000
24.309000000000,539.600000000000,266.450000000000
24.218000000000,540.200000000000,267.050000000000
24.127000000000,541.000000000000,267.850000000000
24.045000000000,541.800000000000,268.650000000000
23.957000000000,542.500000000000,269.350000000000
23.868000000000,543.400000000000,270.250000000000
23.782000000000,544.200000000000,271.050000000000
23.688000000000,544.900000000000,271.750000000000
23.595000000000,545.700000000000,272.550000000000
23.506000000000,546.400000000000,273.250000000000
23.412000000000,547.100000000000,273.950000000000
23.321000000000,547.900000000000,274.750000000000
23.243000000000,548.700000000000,275.550000000000
23.153000000000,549.400000000000,276.250000000000
23.057000000000,550.100000000000,276.950000000000
22.965000000000,550.800000000000,277.650000000000
22.883000000000,551.400000000000,278.250000000000
22.801000000000,552.100000000000,278.950000000000
22.729000000000,552.800000000000,279.650000000000
22.631000000000,553.500000000000,280.350000000000
22.532000000000,554.300000000000,281.150000000000
22.439000000000,555.100000000000,281.950000000000
22.358000000000,555.900000000000,282.750000000000
22.281000000000,556.500000000000,283.350000000000
22.206000000000,557.100000000000,283.950000000000
22.125000000000,557.800000000000,284.650000000000
22.031000000000,558.500000000000,285.350000000000
21.943000000000,559.100000000000,285.950000000000
21.865000000000,559.900000000000,286.750000000000
21.797000000000,560.700000000000,287.550000000000
21.720000000000,561.200000000000,288.050000000000
21.658000000000,561.900000000000,288.750000000000
21.576000000000,562.600000000000,289.450000000000
21.484000000000,563.400000000000,290.250000000000
21.394000000000,564.100000000000,290.950000000000
21.298000000000,564.700000000000,291.550000000000
21.188000000000,565.300000000000,292.150000000000
21.107000000000,566.100000000000,292.950000000000
21.026000000000,566.800000000000,293.650000000000
20.949000000000,567.400000000000,294.250000000000
20.873000000000,568.100000000000,294.950000000000
20.794000000000,568.900000000000,295.750000000000
20.715000000000,569.700000000000,296.550000000000
20.629000000000,570.300000000000,297.150000000000
20.547000000000,570.800000000000,297.650000000000
20.467000000000,571.500000000000,298.350000000000
20.387000000000,572.200000000000,299.050000000000
20.310000000000,572.700000000000,299.550000000000
20.242000000000,573.400000000000,300.250000000000
20.156000000000,574.100000000000,300.950000000000
20.079000000000,574.800000000000,301.650000000000
19.993000000000,575.500000000000,302.350000000000
19.914000000000,576.200000000000,303.050000000000
19.833000000000,575.900000000000,302.750000000000
19.758000000000,577.400000000000,304.250000000000
19.676000000000,578.000000000000,304.850000000000
19.599000000000,578.600000000000,305.450000000000
19.562000000000,578.900000000000,305.750000000000
19.483000000000,579.700000000000,306.550000000000
19.408000000000,580.100000000000,306.950000000000
19.330000000000,580.900000000000,307.750000000000
19.259000000000,581.300000000000,308.150000000000
19.180000000000,581.900000000000,308.750000000000
19.104000000000,582.500000000000,309.350000000000
19.043000000000,583.300000000000,310.150000000000
18.988000000000,583.900000000000,310.750000000000
18.905000000000,584.700000000000,311.550000000000
18.816000000000,585.000000000000,311.850000000000
18.725000000000,585.800000000000,312.650000000000
18.608000000000,586.200000000000,313.050000000000
18.499000000000,587.000000000000,313.850000000000
18.412000000000,587.600000000000,314.450000000000
18.331000000000,588.200000000000,315.050000000000
18.257000000000,588.800000000000,315.650000000000
18.195000000000,589.400000000000,316.250000000000
18.099000000000,590.000000000000,316.850000000000
18.002000000000,590.600000000000,317.450000000000
17.932000000000,591.200000000000,318.050000000000
17.860000000000,591.800000000000,318.650000000000
17.782000000000,592.400000000000,319.250000000000
17.716000000000,593.000000000000,319.850000000000
17.652000000000,593.600000000000,320.450000000000
17.584000000000,594.000000000000,320.850000000000
17.523000000000,594.500000000000,321.350000000000
17.451000000000,595.300000000000,322.150000000000
17.377000000000,595.700000000000,322.550000000000
17.293000000000,596.200000000000,323.050000000000
17.215000000000,596.700000000000,323.550000000000
17.139000000000,597.300000000000,324.150000000000
17.065000000000,598.100000000000,324.950000000000
