ALT-KM,P-BARS
36.773000000000,4.818000000000
36.538000000000,4.938000000000
36.327000000000,5.048000000000
36.101000000000,5.168000000000
35.898000000000,5.278000000000
35.680000000000,5.398000000000
35.466000000000,5.518000000000
35.247000000000,5.643000000000
35.032000000000,5.768000000000
34.847000000000,5.878000000000
34.664000000000,5.988000000000
34.451000000000,6.118000000000
34.258000000000,6.238000000000
34.068000000000,6.358000000000
33.865000000000,6.488000000000
33.666000000000,6.618000000000
33.471000000000,6.748000000000
33.234000000000,6.908000000000
33.060000000000,7.028000000000
32.873000000000,7.158000000000
32.662000000000,7.308000000000
32.495000000000,7.428000000000
32.277000000000,7.588000000000
32.129000000000,7.698000000000
31.943000000000,7.838000000000
31.772000000000,7.968000000000
31.527000000000,8.158000000000
31.388000000000,8.268000000000
31.200000000000,8.418000000000
31.040000000000,8.548000000000
30.869000000000,8.688000000000
30.701000000000,8.828000000000
30.523000000000,8.978000000000
30.382000000000,9.098000000000
30.197000000000,9.258000000000
30.014000000000,9.418000000000
29.857000000000,9.558000000000
29.679000000000,9.718000000000
29.493000000000,9.888000000000
29.330000000000,10.040000000000
29.160000000000,10.200000000000
29.012000000000,10.340000000000
28.835000000000,10.510000000000
28.661000000000,10.680000000000
28.539000000000,10.800000000000
28.378000000000,10.960000000000
28.219000000000,11.120000000000
28.052000000000,11.290000000000
27.859000000000,11.490000000000
27.725000000000,11.630000000000
27.574000000000,11.790000000000
27.452000000000,11.920000000000
27.030000000000,12.380000000000
26.886000000000,12.540000000000
26.586000000000,12.880000000000
26.343000000000,13.160000000000
26.011000000000,13.550000000000
25.754000000000,13.860000000000
25.452000000000,14.230000000000
25.188000000000,14.560000000000
24.906000000000,14.920000000000
24.599000000000,15.320000000000
24.328000000000,15.680000000000
24.056000000000,16.050000000000
23.802000000000,16.400000000000
23.518000000000,16.800000000000
23.246000000000,17.190000000000
22.999000000000,17.550000000000
22.704000000000,17.990000000000
22.466000000000,18.350000000000
22.245000000000,18.690000000000
21.996000000000,19.080000000000
21.751000000000,19.470000000000
21.509000000000,19.860000000000
21.272000000000,20.250000000000
20.973000000000,20.750000000000
20.732000000000,21.160000000000
20.495000000000,21.570000000000
20.240000000000,22.020000000000
20.016000000000,22.420000000000
19.790000000000,22.830000000000
19.562000000000,23.250000000000
19.338000000000,23.670000000000
19.095000000000,24.130000000000
18.877000000000,24.550000000000
18.667000000000,24.960000000000
18.445000000000,25.400000000000
18.182000000000,25.930000000000
17.977000000000,26.350000000000
17.769000000000,26.780000000000
17.536000000000,27.270000000000
17.330000000000,27.710000000000
17.121000000000,28.160000000000
16.906000000000,28.630000000000
16.708000000000,29.070000000000
16.503000000000,29.530000000000
16.357000000000,29.860000000000
16.135000000000,30.370000000000
15.920000000000,30.870000000000
15.733000000000,31.310000000000
15.515000000000,31.830000000000
15.333000000000,32.270000000000
15.124000000000,32.780000000000
14.926000000000,33.270000000000
14.718000000000,33.790000000000
14.514000000000,34.310000000000
14.350000000000,34.730000000000
14.127000000000,35.310000000000
13.899000000000,35.910000000000
13.696000000000,36.450000000000
13.511000000000,36.950000000000
13.306000000000,37.510000000000
13.122000000000,38.020000000000
12.918000000000,38.590000000000
12.801000000000,38.920000000000
12.594000000000,39.510000000000
12.406000000000,40.050000000000
12.028000000000,41.160000000000
11.667000000000,42.240000000000
11.295000000000,43.380000000000
10.975000000000,44.380000000000
10.629000000000,45.480000000000
10.291000000000,46.580000000000
9.974000000000,47.630000000000
9.633000000000,48.780000000000
9.298000000000,49.930000000000
8.970000000000,51.080000000000
8.662000000000,52.180000000000
8.359000000000,53.280000000000
8.070000000000,54.350000000000
7.769000000000,55.480000000000
7.455000000000,56.680000000000
7.146000000000,57.880000000000
6.842000000000,59.080000000000
6.544000000000,60.280000000000
6.250000000000,61.480000000000
5.961000000000,62.680000000000
5.654000000000,63.980000000000
5.362000000000,65.230000000000
5.076000000000,66.480000000000
4.782000000000,67.780000000000
4.482000000000,69.130000000000
4.219000000000,70.330000000000
3.928000000000,71.680000000000
3.631000000000,73.080000000000
3.338000000000,74.480000000000
3.050000000000,75.880000000000
2.776000000000,77.230000000000
2.477000000000,78.730000000000
2.201000000000,80.130000000000
1.910000000000,81.630000000000
1.642000000000,83.030000000000
1.360000000000,84.530000000000
1.100000000000,85.930000000000
0.980000000000,86.580000000000
65.135000000000,0.090460000000
64.049000000000,0.111100000000
63.068000000000,0.133300000000
62.096000000000,0.159400000000
61.201000000000,0.187100000000
60.348000000000,0.217400000000
59.560000000000,0.249300000000
58.818000000000,0.283000000000
58.166000000000,0.315700000000
57.462000000000,0.354600000000
56.826000000000,0.393200000000
56.214000000000,0.433400000000
55.633000000000,0.474500000000
55.049000000000,0.518800000000
54.469000000000,0.566000000000
53.940000000000,0.611800000000
53.413000000000,0.660400000000
53.183000000000,0.682500000000
52.702000000000,0.730600000000
52.209000000000,0.782600000000
51.741000000000,0.834600000000
51.263000000000,0.890600000000
50.802000000000,0.947500000000
50.363000000000,1.005000000000
49.930000000000,1.064000000000
49.503000000000,1.124000000000
49.098000000000,1.185000000000
48.685000000000,1.249000000000
48.285000000000,1.313000000000
47.902000000000,1.378000000000
47.532000000000,1.442000000000
47.162000000000,1.510000000000
46.802000000000,1.578000000000
46.447000000000,1.648000000000
46.090000000000,1.721000000000
45.799000000000,1.782000000000
45.471000000000,1.854000000000
45.100000000000,1.938000000000
44.792000000000,2.010000000000
44.482000000000,2.085000000000
44.162000000000,2.165000000000
43.859000000000,2.243000000000
43.543000000000,2.327000000000
43.252000000000,2.407000000000
42.968000000000,2.487000000000
42.659000000000,2.577000000000
42.381000000000,2.660000000000
42.089000000000,2.750000000000
41.808000000000,2.839000000000
41.523000000000,2.932000000000
41.262000000000,3.019000000000
41.000000000000,3.109000000000
40.747000000000,3.198000000000
40.460000000000,3.302000000000
40.198000000000,3.399000000000
39.928000000000,3.502000000000
39.685000000000,3.597000000000
39.432000000000,3.698000000000
39.188000000000,3.798000000000
38.917000000000,3.912000000000
38.684000000000,4.012000000000
38.454000000000,4.113000000000
38.231000000000,4.213000000000
37.997000000000,4.320000000000
37.767000000000,4.427000000000
37.532000000000,4.539000000000
37.294000000000,4.655000000000
37.056000000000,4.773000000000
36.854000000000,4.875000000000
36.635000000000,4.988000000000
36.416000000000,5.103000000000
36.197000000000,5.220000000000
36.105000000000,5.270000000000
35.888000000000,5.389000000000
35.653000000000,5.520000000000
35.460000000000,5.630000000000
35.253000000000,5.750000000000
35.043000000000,5.874000000000
34.849000000000,5.990000000000
34.639000000000,6.118000000000
34.439000000000,6.242000000000
34.232000000000,6.372000000000
34.020000000000,6.508000000000
33.813000000000,6.643000000000
33.760000000000,6.678000000000
33.402000000000,6.918000000000
33.248000000000,7.023000000000
33.054000000000,7.158000000000
32.869000000000,7.288000000000
32.673000000000,7.428000000000
32.481000000000,7.568000000000
32.304000000000,7.698000000000
32.130000000000,7.828000000000
31.919000000000,7.988000000000
31.751000000000,8.118000000000
31.571000000000,8.258000000000
31.407000000000,8.388000000000
31.220000000000,8.538000000000
31.060000000000,8.668000000000
30.878000000000,8.818000000000
30.698000000000,8.968000000000
30.533000000000,9.108000000000
30.358000000000,9.258000000000
30.197000000000,9.398000000000
30.060000000000,9.518000000000
29.880000000000,9.678000000000
29.714000000000,9.828000000000
29.560000000000,9.968000000000
29.376000000000,10.140000000000
29.226000000000,10.280000000000
29.057000000000,10.440000000000
28.900000000000,10.590000000000
28.735000000000,10.750000000000
28.572000000000,10.910000000000
28.431000000000,11.050000000000
28.272000000000,11.210000000000
28.114000000000,11.370000000000
27.958000000000,11.530000000000
27.718000000000,11.780000000000
27.370000000000,12.150000000000
27.058000000000,12.490000000000
26.762000000000,12.820000000000
26.437000000000,13.190000000000
26.146000000000,13.530000000000
25.843000000000,13.890000000000
25.555000000000,14.240000000000
25.281000000000,14.580000000000
24.997000000000,14.940000000000
24.702000000000,15.320000000000
24.436000000000,15.670000000000
24.168000000000,16.030000000000
23.904000000000,16.390000000000
23.638000000000,16.760000000000
23.356000000000,17.160000000000
23.092000000000,17.540000000000
22.834000000000,17.920000000000
22.567000000000,18.320000000000
22.304000000000,18.720000000000
22.040000000000,19.130000000000
21.755000000000,19.580000000000
21.494000000000,20.000000000000
21.256000000000,20.390000000000
21.003000000000,20.810000000000
20.749000000000,21.240000000000
20.500000000000,21.670000000000
20.259000000000,22.090000000000
20.018000000000,22.520000000000
19.796000000000,22.920000000000
19.550000000000,23.370000000000
19.319000000000,23.800000000000
19.097000000000,24.220000000000
18.862000000000,24.670000000000
18.657000000000,25.070000000000
18.433000000000,25.510000000000
18.228000000000,25.920000000000
18.016000000000,26.350000000000
17.797000000000,26.800000000000
17.590000000000,27.230000000000
17.391000000000,27.650000000000
17.185000000000,28.090000000000
16.963000000000,28.570000000000
16.780000000000,28.970000000000
16.564000000000,29.450000000000
16.381000000000,29.860000000000
16.179000000000,30.320000000000
15.992000000000,30.750000000000
15.773000000000,31.260000000000
15.574000000000,31.730000000000
15.377000000000,32.200000000000
15.170000000000,32.700000000000
14.962000000000,33.210000000000
14.760000000000,33.710000000000
14.553000000000,34.230000000000
14.364000000000,34.710000000000
14.151000000000,35.260000000000
13.944000000000,35.800000000000
13.747000000000,36.320000000000
13.360000000000,37.360000000000
12.989000000000,38.380000000000
12.573000000000,39.550000000000
12.195000000000,40.640000000000
11.792000000000,41.830000000000
11.444000000000,42.880000000000
11.084000000000,43.990000000000
10.744000000000,45.060000000000
10.392000000000,46.190000000000
10.051000000000,47.310000000000
9.678000000000,48.560000000000
9.344000000000,49.700000000000
8.983000000000,50.960000000000
8.626000000000,52.230000000000
8.274000000000,53.510000000000
7.958000000000,54.680000000000
7.637000000000,55.890000000000
7.299000000000,57.190000000000
6.965000000000,58.500000000000
6.632000000000,59.830000000000
6.315000000000,61.120000000000
6.000000000000,62.420000000000
5.682000000000,63.760000000000
5.370000000000,65.100000000000
5.070000000000,66.410000000000
4.756000000000,67.800000000000
4.468000000000,69.100000000000
4.173000000000,70.450000000000
3.866000000000,71.880000000000
3.581000000000,73.230000000000
3.286000000000,74.650000000000
2.997000000000,76.060000000000
2.720000000000,77.430000000000
2.442000000000,78.830000000000
2.171000000000,80.210000000000
1.897000000000,81.630000000000
1.636000000000,83.000000000000
1.358000000000,84.480000000000
1.095000000000,85.900000000000
0.825000000000,87.380000000000
0.559000000000,88.860000000000
0.306000000000,90.280000000000
0.040000000000,91.800000000000
0.000000000000,93.300000000000
0.000000000000,94.880000000000
0.000000000000,95.830000000000
66.852000000000,0.064070000000
66.003000000000,0.075460000000
64.748000000000,0.095780000000
63.603000000000,0.118800000000
62.597000000000,0.143000000000
61.620000000000,0.170900000000
60.736000000000,0.200500000000
59.958000000000,0.230200000000
59.188000000000,0.263500000000
58.517000000000,0.295700000000
57.766000000000,0.335600000000
57.192000000000,0.368900000000
56.576000000000,0.407500000000
55.919000000000,0.452100000000
55.355000000000,0.493100000000
54.763000000000,0.539200000000
54.493000000000,0.561300000000
53.955000000000,0.607300000000
53.447000000000,0.653400000000
52.937000000000,0.702500000000
52.454000000000,0.751600000000
51.985000000000,0.801600000000
51.513000000000,0.854700000000
51.081000000000,0.905700000000
50.621000000000,0.962800000000
50.137000000000,1.026000000000
49.699000000000,1.086000000000
49.308000000000,1.142000000000
48.892000000000,1.204000000000
48.463000000000,1.271000000000
48.089000000000,1.332000000000
47.707000000000,1.397000000000
47.334000000000,1.463000000000
47.008000000000,1.523000000000
46.637000000000,1.594000000000
46.285000000000,1.664000000000
45.875000000000,1.749000000000
45.541000000000,1.821000000000
45.200000000000,1.897000000000
44.853000000000,1.977000000000
44.556000000000,2.048000000000
44.247000000000,2.124000000000
43.925000000000,2.206000000000
43.602000000000,2.291000000000
43.322000000000,2.367000000000
43.028000000000,2.449000000000
42.723000000000,2.537000000000
42.440000000000,2.621000000000
42.164000000000,2.705000000000
41.868000000000,2.798000000000
41.589000000000,2.888000000000
41.347000000000,2.968000000000
41.052000000000,3.068000000000
40.794000000000,3.158000000000
40.542000000000,3.248000000000
40.269000000000,3.348000000000
40.028000000000,3.438000000000
39.768000000000,3.538000000000
39.538000000000,3.628000000000
39.289000000000,3.728000000000
39.046000000000,3.828000000000
38.855000000000,3.908000000000
38.597000000000,4.018000000000
38.346000000000,4.128000000000
38.122000000000,4.228000000000
37.902000000000,4.328000000000
37.666000000000,4.438000000000
37.434000000000,4.548000000000
37.227000000000,4.648000000000
37.004000000000,4.758000000000
36.766000000000,4.878000000000
36.552000000000,4.988000000000
36.323000000000,5.108000000000
36.116000000000,5.218000000000
35.914000000000,5.328000000000
35.679000000000,5.458000000000
35.466000000000,5.578000000000
35.257000000000,5.698000000000
35.051000000000,5.818000000000
34.849000000000,5.938000000000
34.634000000000,6.068000000000
34.456000000000,6.178000000000
34.247000000000,6.308000000000
34.059000000000,6.428000000000
33.873000000000,6.548000000000
33.720000000000,6.648000000000
33.508000000000,6.788000000000
33.316000000000,6.918000000000
33.126000000000,7.048000000000
32.925000000000,7.188000000000
32.741000000000,7.318000000000
32.545000000000,7.459000000000
32.353000000000,7.599000000000
32.178000000000,7.729000000000
31.991000000000,7.869000000000
31.820000000000,7.999000000000
31.664000000000,8.119000000000
31.485000000000,8.259000000000
31.308000000000,8.399000000000
31.134000000000,8.539000000000
30.962000000000,8.679000000000
30.804000000000,8.809000000000
30.613000000000,8.969000000000
30.459000000000,9.099000000000
30.284000000000,9.249000000000
30.123000000000,9.389000000000
29.952000000000,9.539000000000
29.795000000000,9.679000000000
29.640000000000,9.819000000000
29.476000000000,9.969000000000
29.313000000000,10.120000000000
29.142000000000,10.280000000000
28.984000000000,10.430000000000
28.817000000000,10.590000000000
28.641000000000,10.760000000000
28.479000000000,10.920000000000
28.189000000000,11.210000000000
27.876000000000,11.530000000000
27.579000000000,11.840000000000
27.270000000000,12.170000000000
26.969000000000,12.500000000000
26.673000000000,12.830000000000
26.375000000000,13.170000000000
26.092000000000,13.500000000000
25.814000000000,13.830000000000
25.525000000000,14.180000000000
25.242000000000,14.530000000000
24.973000000000,14.870000000000
24.709000000000,15.210000000000
24.441000000000,15.560000000000
24.171000000000,15.920000000000
23.834000000000,16.380000000000
23.604000000000,16.700000000000
23.363000000000,17.040000000000
23.113000000000,17.400000000000
22.866000000000,17.760000000000
22.604000000000,18.150000000000
22.392000000000,18.470000000000
22.144000000000,18.850000000000
21.919000000000,19.200000000000
21.673000000000,19.590000000000
21.418000000000,20.000000000000
21.173000000000,20.400000000000
20.957000000000,20.760000000000
20.720000000000,21.160000000000
20.463000000000,21.600000000000
20.228000000000,22.010000000000
19.991000000000,22.430000000000
19.774000000000,22.820000000000
19.560000000000,23.210000000000
19.349000000000,23.600000000000
19.108000000000,24.050000000000
18.888000000000,24.470000000000
18.649000000000,24.930000000000
18.435000000000,25.350000000000
18.229000000000,25.760000000000
17.985000000000,26.250000000000
17.785000000000,26.660000000000
17.525000000000,27.200000000000
17.306000000000,27.660000000000
17.063000000000,28.180000000000
16.833000000000,28.680000000000
16.606000000000,29.180000000000
16.405000000000,29.630000000000
16.162000000000,30.180000000000
15.944000000000,30.680000000000
15.709000000000,31.230000000000
15.477000000000,31.780000000000
15.227000000000,32.380000000000
15.022000000000,32.880000000000
14.820000000000,33.380000000000
14.620000000000,33.880000000000
14.384000000000,34.480000000000
14.189000000000,34.980000000000
13.959000000000,35.580000000000
13.751000000000,36.130000000000
13.527000000000,36.730000000000
13.324000000000,37.280000000000
13.124000000000,37.830000000000
12.926000000000,38.380000000000
12.713000000000,38.980000000000
12.503000000000,39.580000000000
12.313000000000,40.130000000000
11.922000000000,41.280000000000
11.507000000000,42.530000000000
11.118000000000,43.730000000000
10.754000000000,44.880000000000
10.382000000000,46.080000000000
10.033000000000,47.230000000000
9.677000000000,48.430000000000
9.356000000000,49.530000000000
9.028000000000,50.680000000000
8.733000000000,51.730000000000
8.457000000000,52.730000000000
8.199000000000,53.680000000000
7.918000000000,54.730000000000
7.590000000000,55.980000000000
7.344000000000,56.930000000000
7.026000000000,58.180000000000
6.639000000000,59.730000000000
6.358000000000,60.880000000000
6.009000000000,62.330000000000
5.683000000000,63.710000000000
5.388000000000,64.980000000000
5.065000000000,66.400000000000
4.777000000000,67.680000000000
4.479000000000,69.030000000000
4.186000000000,70.380000000000
3.887000000000,71.780000000000
3.582000000000,73.230000000000
3.312000000000,74.530000000000
3.041000000000,75.860000000000
2.805000000000,77.030000000000
2.517000000000,78.480000000000
2.229000000000,79.950000000000
1.953000000000,81.380000000000
1.673000000000,82.850000000000
1.405000000000,84.280000000000
1.133000000000,85.750000000000
0.890000000000,87.080000000000
0.611000000000,88.630000000000
0.362000000000,90.030000000000
0.101000000000,91.520000000000
0.000000000000,92.180000000000
0.000000000000,92.680000000000
64.827000000000,0.092500000000
64.336000000000,0.101300000000
64.188000000000,0.104100000000
64.034000000000,0.107100000000
63.883000000000,0.110100000000
63.732000000000,0.113200000000
63.581000000000,0.116400000000
63.433000000000,0.119600000000
63.289000000000,0.122800000000
63.144000000000,0.126100000000
63.002000000000,0.129400000000
62.864000000000,0.132700000000
62.729000000000,0.136000000000
62.588000000000,0.139500000000
62.451000000000,0.143000000000
62.321000000000,0.146400000000
62.189000000000,0.149900000000
62.122000000000,0.151700000000
61.995000000000,0.155200000000
61.862000000000,0.158900000000
61.729000000000,0.162700000000
61.603000000000,0.166400000000
61.479000000000,0.170100000000
61.354000000000,0.173900000000
61.228000000000,0.177800000000
61.102000000000,0.181800000000
60.984000000000,0.185600000000
60.868000000000,0.189400000000
60.754000000000,0.193200000000
60.639000000000,0.197100000000
60.525000000000,0.201000000000
60.411000000000,0.205000000000
60.301000000000,0.208900000000
60.187000000000,0.213000000000
60.075000000000,0.217100000000
59.965000000000,0.221200000000
59.849000000000,0.225600000000
59.729000000000,0.230200000000
59.614000000000,0.234700000000
59.506000000000,0.239000000000
59.403000000000,0.243200000000
59.301000000000,0.247400000000
59.200000000000,0.251600000000
59.094000000000,0.256100000000
58.988000000000,0.260700000000
58.879000000000,0.265500000000
58.785000000000,0.269700000000
58.688000000000,0.274100000000
58.588000000000,0.278700000000
58.486000000000,0.283500000000
58.383000000000,0.288400000000
58.279000000000,0.293400000000
58.184000000000,0.298100000000
58.081000000000,0.303200000000
57.982000000000,0.308200000000
57.888000000000,0.313000000000
57.795000000000,0.317800000000
57.706000000000,0.322500000000
57.612000000000,0.327500000000
57.516000000000,0.332700000000
57.423000000000,0.337800000000
57.331000000000,0.342900000000
57.242000000000,0.347900000000
57.149000000000,0.353200000000
57.055000000000,0.358600000000
56.961000000000,0.364100000000
56.870000000000,0.369500000000
56.785000000000,0.374600000000
56.701000000000,0.379700000000
56.615000000000,0.385000000000
56.530000000000,0.390300000000
56.441000000000,0.395900000000
56.355000000000,0.401400000000
56.266000000000,0.407100000000
56.181000000000,0.412700000000
56.094000000000,0.418400000000
56.007000000000,0.424200000000
55.928000000000,0.429500000000
55.838000000000,0.435600000000
55.763000000000,0.440800000000
55.680000000000,0.446500000000
55.600000000000,0.452100000000
55.520000000000,0.457800000000
55.450000000000,0.462800000000
55.365000000000,0.468900000000
55.292000000000,0.474200000000
55.209000000000,0.480300000000
55.119000000000,0.486900000000
55.033000000000,0.493400000000
54.961000000000,0.498800000000
54.888000000000,0.504400000000
54.815000000000,0.510000000000
54.744000000000,0.515500000000
54.658000000000,0.522200000000
54.581000000000,0.528300000000
54.513000000000,0.533700000000
54.436000000000,0.539900000000
54.358000000000,0.546200000000
54.285000000000,0.552200000000
54.201000000000,0.559100000000
54.125000000000,0.565400000000
54.053000000000,0.571500000000
53.970000000000,0.578500000000
53.889000000000,0.585500000000
53.811000000000,0.592200000000
53.742000000000,0.598200000000
53.682000000000,0.603500000000
53.621000000000,0.608900000000
53.559000000000,0.614400000000
53.488000000000,0.620800000000
53.411000000000,0.627700000000
53.341000000000,0.634100000000
53.272000000000,0.640400000000
53.196000000000,0.647500000000
53.129000000000,0.653700000000
53.066000000000,0.659700000000
52.999000000000,0.666000000000
52.929000000000,0.672700000000
52.857000000000,0.679600000000
52.775000000000,0.687600000000
52.701000000000,0.694800000000
52.634000000000,0.701400000000
52.568000000000,0.708000000000
52.504000000000,0.714400000000
52.443000000000,0.720600000000
52.376000000000,0.727400000000
52.312000000000,0.733900000000
52.246000000000,0.740700000000
52.172000000000,0.748400000000
52.094000000000,0.756500000000
52.027000000000,0.763600000000
51.966000000000,0.770100000000
51.905000000000,0.776600000000
51.842000000000,0.783400000000
51.779000000000,0.790300000000
51.719000000000,0.796800000000
51.655000000000,0.803800000000
51.588000000000,0.811300000000
51.525000000000,0.818300000000
51.463000000000,0.825300000000
51.392000000000,0.833300000000
51.321000000000,0.841400000000
51.259000000000,0.848600000000
51.201000000000,0.855300000000
51.132000000000,0.863300000000
51.066000000000,0.871000000000
51.001000000000,0.878700000000
50.937000000000,0.886300000000
50.873000000000,0.894000000000
50.809000000000,0.901700000000
50.747000000000,0.909300000000
50.684000000000,0.917000000000
50.622000000000,0.924600000000
50.560000000000,0.932300000000
50.498000000000,0.940000000000
50.438000000000,0.947600000000
50.377000000000,0.955300000000
50.317000000000,0.962900000000
50.257000000000,0.970600000000
50.198000000000,0.978200000000
50.139000000000,0.985900000000
50.080000000000,0.993600000000
50.020000000000,1.002000000000
49.961000000000,1.009000000000
49.905000000000,1.017000000000
49.848000000000,1.024000000000
49.795000000000,1.032000000000
