ALT-KM,RHO-KG-M3
36.773000000000,5.769000000000
36.538000000000,5.888000000000
36.327000000000,5.996000000000
36.101000000000,6.115000000000
35.898000000000,6.222000000000
35.680000000000,6.342000000000
35.466000000000,6.458000000000
35.247000000000,6.579000000000
35.032000000000,6.703000000000
34.847000000000,6.804000000000
34.664000000000,6.908000000000
34.451000000000,7.032000000000
34.258000000000,7.145000000000
34.068000000000,7.259000000000
33.865000000000,7.387000000000
33.666000000000,7.506000000000
33.471000000000,7.630000000000
33.234000000000,7.788000000000
33.060000000000,7.896000000000
32.873000000000,8.017000000000
32.662000000000,8.154000000000
32.495000000000,8.265000000000
32.277000000000,8.415000000000
32.129000000000,8.510000000000
31.943000000000,8.641000000000
31.772000000000,8.752000000000
31.527000000000,8.936000000000
31.388000000000,9.031000000000
31.200000000000,9.166000000000
31.040000000000,9.281000000000
30.869000000000,9.406000000000
30.701000000000,9.532000000000
30.523000000000,9.667000000000
30.382000000000,9.766000000000
30.197000000000,9.910000000000
30.014000000000,10.060000000000
29.857000000000,10.180000000000
29.679000000000,10.320000000000
29.493000000000,10.470000000000
29.330000000000,10.600000000000
29.160000000000,10.740000000000
29.012000000000,10.870000000000
28.835000000000,11.010000000000
28.661000000000,11.160000000000
28.539000000000,11.250000000000
28.378000000000,11.390000000000
28.219000000000,11.530000000000
28.052000000000,11.670000000000
27.859000000000,11.850000000000
27.725000000000,11.960000000000
27.574000000000,12.100000000000
27.452000000000,12.200000000000
27.030000000000,12.590000000000
26.886000000000,12.730000000000
26.586000000000,13.010000000000
26.343000000000,13.220000000000
26.011000000000,13.550000000000
25.754000000000,13.790000000000
25.452000000000,14.100000000000
25.188000000000,14.360000000000
24.906000000000,14.650000000000
24.599000000000,14.980000000000
24.328000000000,15.260000000000
24.056000000000,15.560000000000
23.802000000000,15.830000000000
23.518000000000,16.150000000000
23.246000000000,16.460000000000
22.999000000000,16.730000000000
22.704000000000,17.080000000000
22.466000000000,17.360000000000
22.245000000000,17.610000000000
21.996000000000,17.910000000000
21.751000000000,18.210000000000
21.509000000000,18.500000000000
21.272000000000,18.790000000000
20.973000000000,19.190000000000
20.732000000000,19.500000000000
20.495000000000,19.810000000000
20.240000000000,20.150000000000
20.016000000000,20.450000000000
19.790000000000,20.750000000000
19.562000000000,21.060000000000
19.338000000000,21.370000000000
19.095000000000,21.710000000000
18.877000000000,22.020000000000
18.667000000000,22.320000000000
18.445000000000,22.640000000000
18.182000000000,23.040000000000
17.977000000000,23.340000000000
17.769000000000,23.650000000000
17.536000000000,24.010000000000
17.330000000000,24.320000000000
17.121000000000,24.630000000000
16.906000000000,24.970000000000
16.708000000000,25.270000000000
16.503000000000,25.600000000000
16.357000000000,25.810000000000
16.135000000000,26.190000000000
15.920000000000,26.540000000000
15.733000000000,26.850000000000
15.515000000000,27.210000000000
15.333000000000,27.510000000000
15.124000000000,27.870000000000
14.926000000000,28.210000000000
14.718000000000,28.570000000000
14.514000000000,28.950000000000
14.350000000000,29.210000000000
14.127000000000,29.630000000000
13.899000000000,30.040000000000
13.696000000000,30.400000000000
13.511000000000,30.750000000000
13.306000000000,31.130000000000
13.122000000000,31.470000000000
12.918000000000,31.860000000000
12.801000000000,32.060000000000
12.594000000000,32.450000000000
12.406000000000,32.810000000000
12.028000000000,33.550000000000
11.667000000000,34.270000000000
11.295000000000,35.030000000000
10.975000000000,35.690000000000
10.629000000000,36.400000000000
10.291000000000,37.120000000000
9.974000000000,37.800000000000
9.633000000000,38.540000000000
9.298000000000,39.280000000000
8.970000000000,40.020000000000
8.662000000000,40.720000000000
8.359000000000,41.420000000000
8.070000000000,42.100000000000
7.769000000000,42.810000000000
7.455000000000,43.560000000000
7.146000000000,44.320000000000
6.842000000000,45.070000000000
6.544000000000,45.810000000000
6.250000000000,46.560000000000
5.961000000000,47.300000000000
5.654000000000,48.100000000000
5.362000000000,48.860000000000
5.076000000000,49.630000000000
4.782000000000,50.420000000000
4.482000000000,51.230000000000
4.219000000000,51.950000000000
3.928000000000,52.760000000000
3.631000000000,53.590000000000
3.338000000000,54.420000000000
3.050000000000,55.250000000000
2.776000000000,56.050000000000
2.477000000000,56.930000000000
2.201000000000,57.750000000000
1.910000000000,58.620000000000
1.642000000000,59.440000000000
1.360000000000,60.300000000000
1.100000000000,61.110000000000
0.980000000000,61.480000000000
65.135000000000,0.198500000000
64.049000000000,0.241000000000
63.068000000000,0.283800000000
62.096000000000,0.333200000000
61.201000000000,0.380600000000
60.348000000000,0.437400000000
59.560000000000,0.493300000000
58.818000000000,0.551000000000
58.166000000000,0.603500000000
57.462000000000,0.666300000000
56.826000000000,0.727100000000
56.214000000000,0.784300000000
55.633000000000,0.839600000000
55.049000000000,0.901400000000
54.469000000000,0.965800000000
53.940000000000,1.026000000000
53.413000000000,1.089000000000
53.183000000000,1.117000000000
52.702000000000,1.177000000000
52.209000000000,1.242000000000
51.741000000000,1.308000000000
51.263000000000,1.380000000000
50.802000000000,1.453000000000
50.363000000000,1.524000000000
49.930000000000,1.596000000000
49.503000000000,1.668000000000
49.098000000000,1.740000000000
48.685000000000,1.814000000000
48.285000000000,1.889000000000
47.902000000000,1.965000000000
47.532000000000,2.039000000000
47.162000000000,2.125000000000
46.802000000000,2.211000000000
46.447000000000,2.298000000000
46.090000000000,2.385000000000
45.799000000000,2.457000000000
45.471000000000,2.539000000000
45.100000000000,2.637000000000
44.792000000000,2.723000000000
44.482000000000,2.811000000000
44.162000000000,2.905000000000
43.859000000000,2.994000000000
43.543000000000,3.090000000000
43.252000000000,3.183000000000
42.968000000000,3.274000000000
42.659000000000,3.377000000000
42.381000000000,3.468000000000
42.089000000000,3.573000000000
41.808000000000,3.672000000000
41.523000000000,3.775000000000
41.262000000000,3.873000000000
41.000000000000,3.975000000000
40.747000000000,4.072000000000
40.460000000000,4.189000000000
40.198000000000,4.295000000000
39.928000000000,4.411000000000
39.685000000000,4.514000000000
39.432000000000,4.626000000000
39.188000000000,4.734000000000
38.917000000000,4.863000000000
38.684000000000,4.962000000000
38.454000000000,5.062000000000
38.231000000000,5.163000000000
37.997000000000,5.269000000000
37.767000000000,5.380000000000
37.532000000000,5.492000000000
37.294000000000,5.608000000000
37.056000000000,5.726000000000
36.854000000000,5.823000000000
36.635000000000,5.934000000000
36.416000000000,6.045000000000
36.197000000000,6.159000000000
36.105000000000,6.200000000000
35.888000000000,6.313000000000
35.653000000000,6.444000000000
35.460000000000,6.549000000000
35.253000000000,6.663000000000
35.043000000000,6.779000000000
34.849000000000,6.886000000000
34.639000000000,7.007000000000
34.439000000000,7.123000000000
34.232000000000,7.244000000000
34.020000000000,7.373000000000
33.813000000000,7.499000000000
33.760000000000,7.511000000000
33.402000000000,7.757000000000
33.248000000000,7.846000000000
33.054000000000,7.970000000000
32.869000000000,8.086000000000
32.673000000000,8.215000000000
32.481000000000,8.342000000000
32.304000000000,8.459000000000
32.130000000000,8.575000000000
31.919000000000,8.718000000000
31.751000000000,8.832000000000
31.571000000000,8.961000000000
31.407000000000,9.068000000000
31.220000000000,9.202000000000
31.060000000000,9.320000000000
30.878000000000,9.445000000000
30.698000000000,9.578000000000
30.533000000000,9.698000000000
30.358000000000,9.832000000000
30.197000000000,9.953000000000
30.060000000000,10.050000000000
29.880000000000,10.190000000000
29.714000000000,10.320000000000
29.560000000000,10.440000000000
29.376000000000,10.580000000000
29.226000000000,10.700000000000
29.057000000000,10.840000000000
28.900000000000,10.960000000000
28.735000000000,11.100000000000
28.572000000000,11.230000000000
28.431000000000,11.350000000000
28.272000000000,11.500000000000
28.114000000000,11.620000000000
27.958000000000,11.750000000000
27.718000000000,11.950000000000
27.370000000000,12.250000000000
27.058000000000,12.540000000000
26.762000000000,12.800000000000
26.437000000000,13.110000000000
26.146000000000,13.390000000000
25.843000000000,13.680000000000
25.555000000000,13.960000000000
25.281000000000,14.240000000000
24.997000000000,14.520000000000
24.702000000000,14.820000000000
24.436000000000,15.100000000000
24.168000000000,15.380000000000
23.904000000000,15.660000000000
23.638000000000,15.940000000000
23.356000000000,16.260000000000
23.092000000000,16.550000000000
22.834000000000,16.840000000000
22.567000000000,17.150000000000
22.304000000000,17.460000000000
22.040000000000,17.770000000000
21.755000000000,18.120000000000
21.494000000000,18.440000000000
21.256000000000,18.730000000000
21.003000000000,19.060000000000
20.749000000000,19.370000000000
20.500000000000,19.700000000000
20.259000000000,20.020000000000
20.018000000000,20.330000000000
19.796000000000,20.620000000000
19.550000000000,20.970000000000
19.319000000000,21.280000000000
19.097000000000,21.580000000000
18.862000000000,21.910000000000
18.657000000000,22.200000000000
18.433000000000,22.530000000000
18.228000000000,22.810000000000
18.016000000000,23.130000000000
17.797000000000,23.440000000000
17.590000000000,23.760000000000
17.391000000000,24.060000000000
17.185000000000,24.350000000000
16.963000000000,24.710000000000
16.780000000000,24.980000000000
16.564000000000,25.320000000000
16.381000000000,25.590000000000
16.179000000000,25.910000000000
15.992000000000,26.200000000000
15.773000000000,26.570000000000
15.574000000000,26.900000000000
15.377000000000,27.220000000000
15.170000000000,27.590000000000
14.962000000000,27.930000000000
14.760000000000,28.290000000000
14.553000000000,28.640000000000
14.364000000000,28.980000000000
14.151000000000,29.370000000000
13.944000000000,29.730000000000
13.747000000000,30.090000000000
13.360000000000,30.780000000000
12.989000000000,31.470000000000
12.573000000000,32.290000000000
12.195000000000,33.000000000000
11.792000000000,33.820000000000
11.444000000000,34.500000000000
11.084000000000,35.260000000000
10.744000000000,35.990000000000
10.392000000000,36.740000000000
10.051000000000,37.510000000000
9.678000000000,38.280000000000
9.344000000000,39.050000000000
8.983000000000,39.830000000000
8.626000000000,40.660000000000
8.274000000000,41.520000000000
7.958000000000,42.210000000000
7.637000000000,43.060000000000
7.299000000000,43.890000000000
6.965000000000,44.700000000000
6.632000000000,45.550000000000
6.315000000000,46.340000000000
6.000000000000,47.200000000000
5.682000000000,48.020000000000
5.370000000000,48.850000000000
5.070000000000,49.700000000000
4.756000000000,50.540000000000
4.468000000000,51.340000000000
4.173000000000,52.120000000000
3.866000000000,53.020000000000
3.581000000000,53.860000000000
3.286000000000,54.660000000000
2.997000000000,55.550000000000
2.720000000000,56.350000000000
2.442000000000,57.170000000000
2.171000000000,57.970000000000
1.897000000000,58.850000000000
1.636000000000,59.660000000000
1.358000000000,60.490000000000
1.095000000000,61.360000000000
0.825000000000,62.210000000000
0.559000000000,63.030000000000
0.306000000000,63.840000000000
0.040000000000,64.760000000000
0.000000000000,65.620000000000
0.000000000000,66.500000000000
0.000000000000,67.080000000000
66.852000000000,0.143600000000
66.003000000000,0.167200000000
64.748000000000,0.208500000000
63.603000000000,0.254400000000
62.597000000000,0.302100000000
61.620000000000,0.356700000000
60.736000000000,0.413000000000
59.958000000000,0.467100000000
59.188000000000,0.525100000000
58.517000000000,0.578200000000
57.766000000000,0.643000000000
57.192000000000,0.692100000000
56.576000000000,0.747600000000
55.919000000000,0.809800000000
55.355000000000,0.862300000000
54.763000000000,0.925300000000
54.493000000000,0.953200000000
53.955000000000,1.012000000000
53.447000000000,1.073000000000
52.937000000000,1.134000000000
52.454000000000,1.196000000000
51.985000000000,1.256000000000
51.513000000000,1.324000000000
51.081000000000,1.386000000000
50.621000000000,1.455000000000
50.137000000000,1.532000000000
49.699000000000,1.609000000000
49.308000000000,1.674000000000
48.892000000000,1.747000000000
48.463000000000,1.831000000000
48.089000000000,1.907000000000
47.707000000000,1.989000000000
47.334000000000,2.071000000000
47.008000000000,2.146000000000
46.637000000000,2.236000000000
46.285000000000,2.318000000000
45.875000000000,2.424000000000
45.541000000000,2.508000000000
45.200000000000,2.594000000000
44.853000000000,2.691000000000
44.556000000000,2.773000000000
44.247000000000,2.862000000000
43.925000000000,2.960000000000
43.602000000000,3.059000000000
43.322000000000,3.148000000000
43.028000000000,3.243000000000
42.723000000000,3.345000000000
42.440000000000,3.441000000000
42.164000000000,3.536000000000
41.868000000000,3.639000000000
41.589000000000,3.738000000000
41.347000000000,3.822000000000
41.052000000000,3.934000000000
40.794000000000,4.031000000000
40.542000000000,4.128000000000
40.269000000000,4.234000000000
40.028000000000,4.332000000000
39.768000000000,4.435000000000
39.538000000000,4.527000000000
39.289000000000,4.638000000000
39.046000000000,4.742000000000
38.855000000000,4.823000000000
38.597000000000,4.936000000000
38.346000000000,5.049000000000
38.122000000000,5.149000000000
37.902000000000,5.255000000000
37.666000000000,5.363000000000
37.434000000000,5.477000000000
37.227000000000,5.574000000000
37.004000000000,5.687000000000
36.766000000000,5.806000000000
36.552000000000,5.917000000000
36.323000000000,6.033000000000
36.116000000000,6.136000000000
35.914000000000,6.244000000000
35.679000000000,6.373000000000
35.466000000000,6.490000000000
35.257000000000,6.606000000000
35.051000000000,6.722000000000
34.849000000000,6.837000000000
34.634000000000,6.960000000000
34.456000000000,7.065000000000
34.247000000000,7.187000000000
34.059000000000,7.301000000000
33.873000000000,7.411000000000
33.720000000000,7.496000000000
33.508000000000,7.623000000000
33.316000000000,7.744000000000
33.126000000000,7.870000000000
32.925000000000,7.991000000000
32.741000000000,8.115000000000
32.545000000000,8.241000000000
32.353000000000,8.373000000000
32.178000000000,8.488000000000
31.991000000000,8.613000000000
31.820000000000,8.728000000000
31.664000000000,8.830000000000
31.485000000000,8.951000000000
31.308000000000,9.080000000000
31.134000000000,9.211000000000
30.962000000000,9.332000000000
30.804000000000,9.445000000000
30.613000000000,9.587000000000
30.459000000000,9.699000000000
30.284000000000,9.833000000000
30.123000000000,9.954000000000
29.952000000000,10.080000000000
29.795000000000,10.210000000000
29.640000000000,10.320000000000
29.476000000000,10.450000000000
29.313000000000,10.580000000000
29.142000000000,10.720000000000
28.984000000000,10.840000000000
28.817000000000,10.970000000000
28.641000000000,11.120000000000
28.479000000000,11.250000000000
28.189000000000,11.500000000000
27.876000000000,11.770000000000
27.579000000000,12.020000000000
27.270000000000,12.300000000000
26.969000000000,12.570000000000
26.673000000000,12.840000000000
26.375000000000,13.120000000000
26.092000000000,13.380000000000
25.814000000000,13.640000000000
25.525000000000,13.930000000000
25.242000000000,14.210000000000
24.973000000000,14.480000000000
24.709000000000,14.740000000000
24.441000000000,15.020000000000
24.171000000000,15.300000000000
23.834000000000,15.690000000000
23.604000000000,15.920000000000
23.363000000000,16.180000000000
23.113000000000,16.450000000000
22.866000000000,16.730000000000
22.604000000000,17.040000000000
22.392000000000,17.270000000000
22.144000000000,17.560000000000
21.919000000000,17.810000000000
21.673000000000,18.120000000000
21.418000000000,18.420000000000
21.173000000000,18.740000000000
20.957000000000,18.990000000000
20.720000000000,19.300000000000
20.463000000000,19.640000000000
20.228000000000,19.940000000000
19.991000000000,20.250000000000
19.774000000000,20.540000000000
19.560000000000,20.820000000000
19.349000000000,21.090000000000
19.108000000000,21.430000000000
18.888000000000,21.730000000000
18.649000000000,22.080000000000
18.435000000000,22.380000000000
18.229000000000,22.670000000000
17.985000000000,23.040000000000
17.785000000000,23.330000000000
17.525000000000,23.740000000000
17.306000000000,24.070000000000
17.063000000000,24.440000000000
16.833000000000,24.800000000000
16.606000000000,25.160000000000
16.405000000000,25.480000000000
16.162000000000,25.890000000000
15.944000000000,26.240000000000
15.709000000000,26.640000000000
15.477000000000,27.040000000000
15.227000000000,27.470000000000
15.022000000000,27.830000000000
14.820000000000,28.190000000000
14.620000000000,28.530000000000
14.384000000000,28.960000000000
14.189000000000,29.300000000000
13.959000000000,29.730000000000
13.751000000000,30.120000000000
13.527000000000,30.540000000000
13.324000000000,30.930000000000
13.124000000000,31.300000000000
12.926000000000,31.700000000000
12.713000000000,32.100000000000
12.503000000000,32.530000000000
12.313000000000,32.890000000000
11.922000000000,33.700000000000
11.507000000000,34.520000000000
11.118000000000,35.360000000000
10.754000000000,36.090000000000
10.382000000000,36.930000000000
10.033000000000,37.710000000000
9.677000000000,38.460000000000
9.356000000000,39.220000000000
9.028000000000,39.960000000000
8.733000000000,40.650000000000
8.457000000000,41.310000000000
8.199000000000,41.920000000000
7.918000000000,42.600000000000
7.590000000000,43.410000000000
7.344000000000,44.020000000000
7.026000000000,44.820000000000
6.639000000000,45.800000000000
6.358000000000,46.490000000000
6.009000000000,47.410000000000
5.683000000000,48.290000000000
5.388000000000,49.100000000000
5.065000000000,49.980000000000
4.777000000000,50.710000000000
4.479000000000,51.560000000000
4.186000000000,52.430000000000
3.887000000000,53.240000000000
3.582000000000,54.080000000000
3.312000000000,54.840000000000
3.041000000000,55.660000000000
2.805000000000,56.340000000000
2.517000000000,57.210000000000
2.229000000000,58.080000000000
1.953000000000,58.890000000000
1.673000000000,59.730000000000
1.405000000000,60.540000000000
1.133000000000,61.400000000000
0.890000000000,62.210000000000
0.611000000000,63.070000000000
0.362000000000,63.860000000000
0.101000000000,64.750000000000
0.000000000000,65.130000000000
0.000000000000,65.440000000000
64.827000000000,0.196400000000
64.336000000000,0.214600000000
64.188000000000,0.220700000000
64.034000000000,0.226900000000
63.883000000000,0.233000000000
63.732000000000,0.239700000000
63.581000000000,0.245800000000
63.433000000000,0.252500000000
63.289000000000,0.258800000000
63.144000000000,0.265000000000
63.002000000000,0.271500000000
62.864000000000,0.278000000000
62.729000000000,0.284100000000
62.588000000000,0.290400000000
62.451000000000,0.296600000000
62.321000000000,0.302800000000
62.189000000000,0.309300000000
62.122000000000,0.312000000000
61.995000000000,0.318600000000
61.862000000000,0.325100000000
61.729000000000,0.332500000000
61.603000000000,0.339500000000
61.479000000000,0.346800000000
61.354000000000,0.353900000000
61.228000000000,0.360500000000
61.102000000000,0.367300000000
60.984000000000,0.373700000000
60.868000000000,0.380000000000
60.754000000000,0.386300000000
60.639000000000,0.392800000000
60.525000000000,0.398900000000
60.411000000000,0.405100000000
60.301000000000,0.411400000000
60.187000000000,0.417700000000
60.075000000000,0.424700000000
59.965000000000,0.431200000000
59.849000000000,0.438600000000
59.729000000000,0.446300000000
59.614000000000,0.454300000000
59.506000000000,0.461800000000
59.403000000000,0.469000000000
59.301000000000,0.476700000000
59.200000000000,0.484500000000
59.094000000000,0.492900000000
58.988000000000,0.501400000000
58.879000000000,0.510200000000
58.785000000000,0.517900000000
58.688000000000,0.526000000000
58.588000000000,0.534200000000
58.486000000000,0.543000000000
58.383000000000,0.551100000000
58.279000000000,0.559700000000
58.184000000000,0.567200000000
58.081000000000,0.575600000000
57.982000000000,0.584100000000
57.888000000000,0.591900000000
57.795000000000,0.599900000000
57.706000000000,0.607800000000
57.612000000000,0.615700000000
57.516000000000,0.624600000000
57.423000000000,0.633500000000
57.331000000000,0.641700000000
57.242000000000,0.650100000000
57.149000000000,0.658800000000
57.055000000000,0.667900000000
56.961000000000,0.677000000000
56.870000000000,0.686000000000
56.785000000000,0.694300000000
56.701000000000,0.702200000000
56.615000000000,0.711300000000
56.530000000000,0.719100000000
56.441000000000,0.727600000000
56.355000000000,0.735900000000
56.266000000000,0.744500000000
56.181000000000,0.752400000000
56.094000000000,0.760700000000
56.007000000000,0.768800000000
55.928000000000,0.776000000000
55.838000000000,0.784600000000
55.763000000000,0.792100000000
55.680000000000,0.799800000000
55.600000000000,0.807400000000
55.520000000000,0.815300000000
55.450000000000,0.821700000000
55.365000000000,0.830300000000
55.292000000000,0.837400000000
55.209000000000,0.845700000000
55.119000000000,0.854400000000
55.033000000000,0.863800000000
54.961000000000,0.870900000000
54.888000000000,0.878100000000
54.815000000000,0.885800000000
54.744000000000,0.893300000000
54.658000000000,0.902800000000
54.581000000000,0.910600000000
54.513000000000,0.917500000000
54.436000000000,0.926100000000
54.358000000000,0.934700000000
54.285000000000,0.942600000000
54.201000000000,0.951600000000
54.125000000000,0.960100000000
54.053000000000,0.968600000000
53.970000000000,0.977900000000
53.889000000000,0.987500000000
53.811000000000,0.996600000000
53.742000000000,1.004000000000
53.682000000000,1.011000000000
53.621000000000,1.018000000000
53.559000000000,1.024000000000
53.488000000000,1.033000000000
53.411000000000,1.042000000000
53.341000000000,1.050000000000
53.272000000000,1.058000000000
53.196000000000,1.067000000000
53.129000000000,1.076000000000
53.066000000000,1.083000000000
52.999000000000,1.091000000000
52.929000000000,1.099000000000
52.857000000000,1.108000000000
52.775000000000,1.119000000000
52.701000000000,1.128000000000
52.634000000000,1.136000000000
52.568000000000,1.145000000000
52.504000000000,1.153000000000
52.443000000000,1.160000000000
52.376000000000,1.169000000000
52.312000000000,1.177000000000
52.246000000000,1.185000000000
52.172000000000,1.196000000000
52.094000000000,1.206000000000
52.027000000000,1.215000000000
51.966000000000,1.223000000000
51.905000000000,1.231000000000
51.842000000000,1.240000000000
51.779000000000,1.249000000000
51.719000000000,1.257000000000
51.655000000000,1.266000000000
51.588000000000,1.276000000000
51.525000000000,1.285000000000
51.463000000000,1.293000000000
51.392000000000,1.304000000000
51.321000000000,1.314000000000
51.259000000000,1.322000000000
51.201000000000,1.330000000000
51.132000000000,1.341000000000
51.066000000000,1.351000000000
51.001000000000,1.360000000000
50.937000000000,1.369000000000
50.873000000000,1.379000000000
50.809000000000,1.388000000000
50.747000000000,1.398000000000
50.684000000000,1.407000000000
50.622000000000,1.417000000000
50.560000000000,1.425000000000
50.498000000000,1.436000000000
50.438000000000,1.445000000000
50.377000000000,1.454000000000
50.317000000000,1.464000000000
50.257000000000,1.474000000000
50.198000000000,1.483000000000
50.139000000000,1.492000000000
50.080000000000,1.501000000000
50.020000000000,1.512000000000
49.961000000000,1.522000000000
49.905000000000,1.531000000000
49.848000000000,1.542000000000
